6.941290794999999343e+04,5.802547871666666470e+04,6.345447558444445895e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.300755278863634157e+04,7.247532643750001444e+04,0.000000000000000000e+00,0.000000000000000000e+00,7.046940260000000126e+04,5.227553921666666429e+04,5.717643134222221852e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.319284232954545587e+04,7.018688786250002158e+04,0.000000000000000000e+00,0.000000000000000000e+00,2.580645161290322578e-02,3.870967741935484041e-02,2.903225806451613100e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.838709677419354871e-01,3.612903225806451402e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.100000000000000000e+04,6.416600000000000000e+04,6.386600000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.284000000000000000e+04,8.942800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.548366999999999825e+04,0.000000000000000000e+00,8.488252994999999646e+04,7.165384450000000652e+04,6.650086000000000058e+04,0.000000000000000000e+00,8.816991500000000815e+04,8.056170087999998941e+04,5.366133938834950095e+04,0.000000000000000000e+00,8.727450000000000000e+04,0.000000000000000000e+00,7.965152030000000377e+04,6.789130270000000019e+04,4.214555999999999767e+04,0.000000000000000000e+00,7.330602000000000407e+04,7.184186239999999816e+04,4.805203099417471822e+04,0.000000000000000000e+00,8.695652173913043584e-03,0.000000000000000000e+00,1.739130434782608717e-02,8.695652173913043584e-03,8.695652173913043584e-03,0.000000000000000000e+00,1.739130434782608717e-02,4.347826086956521618e-02,8.956521739130435256e-01,0.000000000000000000e+00,3.200000000000000000e+04,0.000000000000000000e+00,6.250000000000000000e+04,5.200000000000000000e+04,5.500000000000000000e+04,0.000000000000000000e+00,7.750000000000000000e+04,6.500000000000000000e+04,6.872800000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00
6.836248828333333950e+04,6.089288569999999891e+04,6.143817325161291228e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.688514023529412225e+04,7.916309410000000207e+04,0.000000000000000000e+00,0.000000000000000000e+00,7.199534713333334366e+04,5.688932699999999750e+04,6.064176641290324187e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.361007219999999506e+04,7.064758828571428603e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.764705882352941291e-01,1.470588235294117627e-02,4.558823529411764608e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e-01,1.029411764705882304e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.908300000000000000e+04,4.300000000000000000e+04,5.341900000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.870500000000000000e+04,5.900000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.357082162499999686e+04,6.841387794999999460e+04,6.937218054999999003e+04,0.000000000000000000e+00,8.369092840000000433e+04,0.000000000000000000e+00,7.686703372222222970e+04,7.854365514285712561e+04,0.000000000000000000e+00,0.000000000000000000e+00,7.434929139999998733e+04,6.444230604999999923e+04,6.693337207500000659e+04,0.000000000000000000e+00,7.323719174999999814e+04,0.000000000000000000e+00,5.718993690000000061e+04,7.279203307142858102e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.142857142857142821e-01,5.714285714285714107e-02,1.142857142857142821e-01,0.000000000000000000e+00,5.714285714285714107e-02,0.000000000000000000e+00,2.571428571428571175e-01,4.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.550000000000000000e+04,4.100000000000000000e+04,6.650000000000000000e+04,0.000000000000000000e+00,3.650000000000000000e+04,0.000000000000000000e+00,5.955500000000000000e+04,6.471400000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.163354407499999797e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.686041237499999988e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.775000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.224519890000000305e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.510996749999999884e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.700000000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,7.771571739999999409e+04,7.886538294999999925e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.757357696666666016e+04,8.177090137999999570e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.503177090000000317e+04,8.503177090000000317e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.346822579999999289e+04,7.274080101999999897e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.090909090909091161e-02,1.818181818181818232e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.727272727272727071e-01,4.545454545454545303e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.100000000000000000e+04,5.600000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.833300000000000000e+04,7.400000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.490684472352940065e+04,5.654395441428571212e+04,5.595986459200000536e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.964954447619047278e+04,7.797298524615385395e+04,4.829071101538461517e+04,5.078883997272727720e+04,6.273932554117646214e+04,5.349808724285713834e+04,5.987290807199999836e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.625529379999999219e+04,7.043182239230770210e+04,5.191657929615383910e+04,4.349178920909090812e+04,1.416666666666666630e-01,5.833333333333333426e-02,2.083333333333333426e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.749999999999999889e-01,1.083333333333333370e-01,2.166666666666666741e-01,9.166666666666666019e-02,2.705800000000000000e+04,4.300000000000000000e+04,6.040000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.904700000000000000e+04,7.461500000000000000e+04,5.057600000000000000e+04,8.327200000000000000e+04,1.000000000000000000e+00
7.742610041666666802e+04,5.978078600000000006e+04,7.151343729999999050e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.283831866666667338e+04,8.102843100588234665e+04,5.822384649999999965e+04,0.000000000000000000e+00,8.146672909999999683e+04,5.889110629999999946e+04,7.095738744999999471e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.970664606666666077e+04,7.856872825882353936e+04,5.355302799999999843e+04,0.000000000000000000e+00,1.875000000000000000e-01,3.125000000000000000e-02,1.250000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.375000000000000000e-02,5.312500000000000000e-01,3.125000000000000000e-02,0.000000000000000000e+00,2.483300000000000000e+04,5.700000000000000000e+04,6.375000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.700000000000000000e+04,8.252900000000000000e+04,4.600000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
4.845150340000000142e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.621906190000000061e+04,7.384062093076923338e+04,5.424462331428571633e+04,5.141276314999999158e+04,7.290802509999999893e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.141136961999999767e+04,7.204778585000001476e+04,4.465910015714285692e+04,4.749344877499999711e+04,1.960784313725490169e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.803921568627450844e-02,5.098039215686274161e-01,1.372549019607843257e-01,2.352941176470588203e-01,3.300000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.200000000000000000e+04,7.919200000000000000e+04,6.214200000000000000e+04,8.066600000000000000e+04,1.000000000000000000e+00
7.633972657500000787e+04,5.681270740000000660e+04,6.048548776190475473e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.756128999677419051e+04,7.174472716521738039e+04,5.980880551111110981e+04,0.000000000000000000e+00,8.016047697499999776e+04,5.381660930000000371e+04,5.939726310476189246e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.691211751612903026e+04,7.915166331304349296e+04,5.713786534444444260e+04,0.000000000000000000e+00,4.395604395604395948e-02,3.296703296703296787e-02,2.307692307692307820e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.406593406593406703e-01,2.527472527472527375e-01,9.890109890109889668e-02,0.000000000000000000e+00,3.000000000000000000e+04,5.533300000000000000e+04,6.914200000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.970900000000000000e+04,8.243400000000000000e+04,8.733300000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00
8.564373566666666011e+04,5.925281767499999842e+04,7.001854972222220385e+04,7.604347659999999451e+04,0.000000000000000000e+00,0.000000000000000000e+00,6.895885225555556826e+04,7.773902563333333819e+04,5.680778674444444187e+04,0.000000000000000000e+00,9.070583473333332222e+04,6.189916849999999977e+04,5.803928182222221949e+04,7.499832610000000568e+04,0.000000000000000000e+00,0.000000000000000000e+00,5.551786140000000159e+04,6.202779763333332812e+04,5.035580304444444482e+04,0.000000000000000000e+00,7.894736842105262720e-02,1.052631578947368363e-01,2.368421052631578816e-01,2.631578947368420907e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.368421052631578816e-01,7.894736842105262720e-02,2.368421052631578816e-01,0.000000000000000000e+00,1.733300000000000000e+04,5.225000000000000000e+04,7.311100000000000000e+04,3.500000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,5.588800000000000000e+04,6.966600000000000000e+04,5.400000000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00
4.845150340000000142e+04,5.555852679999999964e+04,5.148243984999999520e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.173295436923076340e+04,6.619815888999999152e+04,5.200501509999999689e+04,0.000000000000000000e+00,4.886956360000000132e+04,5.681270739999999932e+04,5.038503182499999821e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.083123069230769033e+04,5.288294151999999303e+04,5.003084193333333678e+04,0.000000000000000000e+00,2.631578947368420907e-02,2.631578947368420907e-02,1.052631578947368363e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.421052631578947456e-01,2.631578947368420907e-01,2.368421052631578816e-01,0.000000000000000000e+00,1.400000000000000000e+04,3.700000000000000000e+04,6.225000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.207600000000000000e+04,6.670000000000000000e+04,4.822200000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
8.086957993749999150e+04,7.390445154999999795e+04,7.137839662857142685e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.051979722142859828e+04,8.065037659259259817e+04,7.247300961034483043e+04,0.000000000000000000e+00,8.251941138750000391e+04,7.590623089999999502e+04,7.674824917142858612e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.037232953571428516e+04,7.322544119259259605e+04,6.353275963448274706e+04,0.000000000000000000e+00,7.920792079207920888e-02,1.980198019801980222e-02,6.930693069306931298e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.772277227722772519e-01,2.673267326732673421e-01,2.871287128712871062e-01,0.000000000000000000e+00,2.550000000000000000e+04,4.600000000000000000e+04,5.371400000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.657100000000000000e+04,7.125900000000000000e+04,7.675800000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00
8.064213880000000063e+04,0.000000000000000000e+00,8.137374414999999863e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.938795819999999367e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.548327599999999802e+04,0.000000000000000000e+00,9.861872750000000815e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.019063379999999597e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+04,0.000000000000000000e+00,3.300000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.300000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.845090613571429276e+04,7.489381104999998934e+04,7.729765720000000147e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.032309286315790087e+04,7.863434969078944414e+04,7.567767392500001006e+04,5.451337630000000354e+04,8.819708389285714657e+04,7.698411204999999609e+04,1.289280920000000042e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.082278485263157199e+04,6.395823635526316502e+04,4.892182112500000221e+04,8.607692140000000654e+04,9.929078014184397616e-02,1.418439716312056703e-02,1.418439716312056703e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.695035460992907805e-01,5.390070921985815611e-01,5.673758865248226813e-02,7.092198581560283516e-03,3.242800000000000000e+04,4.750000000000000000e+04,4.900000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.450000000000000000e+04,6.363100000000000000e+04,4.825000000000000000e+04,6.900000000000000000e+04,1.000000000000000000e+00
7.896989799999998650e+04,0.000000000000000000e+00,7.667056690000000526e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.621906190000000061e+04,8.145925647272726928e+04,0.000000000000000000e+00,0.000000000000000000e+00,7.290802509999999893e+04,0.000000000000000000e+00,7.646153680000000168e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.695066724999999860e+04,7.743067637272727734e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.250000000000000000e-01,0.000000000000000000e+00,6.250000000000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.250000000000000000e-01,6.875000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.050000000000000000e+04,0.000000000000000000e+00,5.800000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.650000000000000000e+04,7.390900000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.354479829999999492e+04,5.780254151428570913e+04,5.640057671999999729e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.238128288000001339e+04,6.172588263529411779e+04,5.590580759302326624e+04,0.000000000000000000e+00,7.975301223333332746e+04,5.509071179999999731e+04,4.751805520000000251e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.010607360000000335e+04,6.941475926470587729e+04,5.234913404883721523e+04,0.000000000000000000e+00,3.529411764705882304e-02,8.235294117647058709e-02,5.882352941176470507e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.176470588235294101e-01,2.000000000000000111e-01,5.058823529411764497e-01,0.000000000000000000e+00,2.233300000000000000e+04,5.414200000000000000e+04,6.840000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.050000000000000000e+04,8.247000000000000000e+04,7.641800000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00
5.984364385000000038e+04,0.000000000000000000e+00,6.927090135999998893e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.360200509999999485e+04,7.224877633076922211e+04,4.709280774999999994e+04,5.829492083636364259e+04,6.423327594999999565e+04,0.000000000000000000e+00,7.161203848000000289e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.245652010000000155e+04,6.789130270769230265e+04,3.402842644999999902e+04,5.645165540909089759e+04,5.882352941176470507e-02,0.000000000000000000e+00,1.470588235294117696e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.941176470588235253e-02,3.823529411764705621e-01,5.882352941176470507e-02,3.235294117647058987e-01,2.950000000000000000e+04,0.000000000000000000e+00,6.200000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.600000000000000000e+04,7.961500000000000000e+04,9.250000000000000000e+04,8.481800000000000000e+04,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,7.311705520000000251e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.381382219999999506e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.019063379999999597e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.503455799999999726e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.266600000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.363368962105263199e+04,5.626490437931034830e+04,6.059931022446042334e+04,0.000000000000000000e+00,7.165384450000000652e+04,5.681270739999999932e+04,5.729634567058823450e+04,4.991471409999999742e+04,5.720090616666666756e+04,4.949665389999999752e+04,5.893601315263158904e+04,5.609912188965517271e+04,5.331483680719426047e+04,0.000000000000000000e+00,6.099330939999999828e+04,7.039966389999999956e+04,4.971388126274510432e+04,4.740635289999999804e+04,4.952651534285713569e+04,4.333026595000000088e+04,6.462585034013605678e-02,1.972789115646258473e-01,4.727891156462585287e-01,0.000000000000000000e+00,3.401360544217686948e-03,3.401360544217686948e-03,1.734693877551020391e-01,3.401360544217686948e-03,7.142857142857142461e-02,1.020408163265306041e-02,3.010500000000000000e+04,5.265500000000000000e+04,6.953900000000000000e+04,0.000000000000000000e+00,4.500000000000000000e+04,3.700000000000000000e+04,7.941100000000000000e+04,7.200000000000000000e+04,5.495200000000000000e+04,8.950000000000000000e+04,0.000000000000000000e+00
7.684159152727271430e+04,7.593896155000000726e+04,7.773662041000000318e+04,8.085116890000000421e+04,8.168728930000000400e+04,0.000000000000000000e+00,6.580100169999999343e+04,8.168935893366338860e+04,5.123857139999999345e+04,0.000000000000000000e+00,7.984402388181818242e+04,7.865635284999999567e+04,7.887931829666669364e+04,8.377759029999999620e+04,7.374414549999999872e+04,0.000000000000000000e+00,5.122115222499999800e+04,6.548642175148516253e+04,4.813795824999999604e+04,0.000000000000000000e+00,7.051282051282051211e-02,1.282051282051282007e-02,1.923076923076923184e-01,6.410256410256410034e-03,6.410256410256410034e-03,0.000000000000000000e+00,2.564102564102564014e-02,6.474358974358974672e-01,3.846153846153846367e-02,0.000000000000000000e+00,2.027200000000000000e+04,4.750000000000000000e+04,5.636600000000000000e+04,4.000000000000000000e+04,6.000000000000000000e+04,0.000000000000000000e+00,7.200000000000000000e+04,7.671200000000000000e+04,6.400000000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00
